품목,등급,단량,단위,평균가
풋고추(청양),상(2등            ,10,kg,157250
풋고추(청양),특(1등            ,4,kg,75107
풋고추(청양),상(2등            ,8,kg,123000
풋고추(청양),특(1등            ,10,kg,184231
풋고추(청양),상(2등            ,10,kg,172500
풋고추(청양),특(1등            ,4,kg,57605
풋고추(청양),특(1등            ,7,kg,94000
풋고추(청양),특(1등            ,10,kg,137717
풋고추(청양),상(2등            ,10,kg,105885
풋고추(청양),보통(3            ,10,kg,20000
풋고추(청양),특(1등            ,4,kg,64919
풋고추(청양),상(2등            ,6,kg,86000
풋고추(청양),특(1등            ,10,kg,155181
풋고추(청양),상(2등            ,10,kg,143000
풋고추(청양),보통(3            ,10,kg,42600
풋고추(청양),특(1등            ,4,kg,66792
풋고추(청양),특(1등            ,8,kg,120000
풋고추(청양),특(1등            ,10,kg,147802
풋고추(청양),상(2등            ,10,kg,131600
풋고추(청양),특(1등            ,4,kg,35753
풋고추(청양),상(2등            ,4,kg,34000
풋고추(청양),특(1등            ,6.5,kg,15000
풋고추(청양),특(1등            ,10,kg,97150
풋고추(청양),상(2등            ,10,kg,81565
풋고추(청양),특(1등            ,4,kg,42731
풋고추(청양),특(1등            ,10,kg,112011
풋고추(청양),상(2등            ,10,kg,95000
풋고추(청양),특(1등            ,4,kg,37343
풋고추(청양),상(2등            ,5,kg,37500
풋고추(청양),특(1등            ,10,kg,94039
풋고추(청양),상(2등            ,10,kg,77500
풋고추(청양),특(1등            ,4,kg,66876
풋고추(청양),특(1등            ,10,kg,157406
풋고추(청양),상(2등            ,10,kg,147167
풋고추(청양),특(1등            ,2,kg,2000
풋고추(청양),특(1등            ,4,kg,65646
풋고추(청양),특(1등            ,10,kg,158343
풋고추(청양),상(2등            ,10,kg,150471
풋고추(청양),특(1등            ,4,kg,63294
풋고추(청양),특(1등            ,9,kg,130000
풋고추(청양),특(1등            ,10,kg,141956
풋고추(청양),상(2등            ,10,kg,131882
풋고추(청양),상(2등            ,12,kg,158000
풋고추(청양),특(1등            ,4,kg,67716
풋고추(청양),상(2등            ,10,kg,154967
풋고추(청양),상(2등            ,3,kg,40000
풋고추(청양),특(1등            ,4,kg,65759
풋고추(청양),특(1등            ,5,kg,77000
풋고추(청양),상(2등            ,7,kg,94000
풋고추(청양),특(1등            ,10,kg,156981
풋고추(청양),상(2등            ,10,kg,137000
피망(단고추)(기타),특(1등            ,10,kg,27000
피망(단고추)(기타),특(1등            ,10,kg,65000
피망(단고추)(기타),보통(3            ,10,kg,25000
피망(단고추)(기타),특(1등            ,10,kg,18000
피망(단고추)(기타),특(1등            ,10,kg,90000
피망(단고추)(기타),특(1등            ,10,kg,53000
피망(단고추)(기타),상(2등            ,10,kg,36000
피망(단고추)(기타),특(1등            ,10,kg,66000
피망(단고추)(기타),보통(3            ,10,kg,22500
피망(단고추)(반홍피망),특(1등            ,10,kg,15000
피망(단고추)(반홍피망),보통(3            ,10,kg,35000
피망(단고추)(반홍피망),특(1등            ,10,kg,42000
피망(단고추)(반홍피망),특(1등            ,5,kg,23000
피망(단고추)(반홍피망),특(1등            ,10,kg,46000
피망(단고추)(반홍피망),특(1등            ,5,kg,18000
피망(단고추)(반홍피망),특(1등            ,10,kg,20000
피망(단고추)(반홍피망),보통(3            ,10,kg,17000
피망(단고추)(반홍피망),보통(3            ,10,kg,25000
피망(단고추)(반홍피망),보통(3            ,10,kg,26000
피망(단고추)(반홍피망),특(1등            ,10,kg,35000
피망(단고추)(반홍피망),특(1등            ,10,kg,47556
피망(단고추)(반홍피망),보통(3            ,5,kg,20000
피망(단고추)(반홍피망),보통(3            ,10,kg,23000
피망(단고추)(반홍피망),특(1등            ,10,kg,18000
피망(단고추)(반홍피망),특(1등            ,10,kg,70125
피망(단고추)(반홍피망),보통(3            ,10,kg,42000
피망(단고추)(반홍피망),보통(3            ,10,kg,46000
피망(단고추)(반홍피망),보통(3            ,10,kg,29200
피망(단고추)(반홍피망),특(1등            ,10,kg,30000
피망(단고추)(반홍피망),상(2등            ,10,kg,15000
피망(단고추)(반홍피망),보통(3            ,10,kg,23000
피망(단고추)(반홍피망),상(2등            ,10,kg,13000
피망(단고추)(반홍피망),보통(3            ,10,kg,26000
피망(단고추)(반홍피망),특(1등            ,10,kg,25667
피망(단고추)(청피망),특(1등            ,10,kg,86667
피망(단고추)(청피망),상(2등            ,10,kg,79333
피망(단고추)(청피망),특(1등            ,10,kg,82829
피망(단고추)(청피망),상(2등            ,10,kg,71545
피망(단고추)(청피망),보통(3            ,10,kg,70000
피망(단고추)(청피망),특(1등            ,15,kg,134000
피망(단고추)(청피망),특(1등            ,10,kg,62000
피망(단고추)(청피망),특(1등            ,5,kg,28000
피망(단고추)(청피망),특(1등            ,10,kg,56536
피망(단고추)(청피망),상(2등            ,10,kg,46200
피망(단고추)(청피망),특(1등            ,10,kg,63400
피망(단고추)(청피망),특(1등            ,10,kg,100267
피망(단고추)(청피망),상(2등            ,10,kg,85000
피망(단고추)(청피망),보통(3            ,10,kg,78000
피망(단고추)(청피망),특(1등            ,10,kg,94500
피망(단고추)(청피망),특(1등            ,5,kg,53000
피망(단고추)(청피망),상(2등            ,5,kg,38000
피망(단고추)(청피망),특(1등            ,10,kg,86842
피망(단고추)(청피망),상(2등            ,10,kg,76000
피망(단고추)(청피망),특(1등            ,10,kg,96000
피망(단고추)(청피망),상(2등            ,10,kg,85000
피망(단고추)(청피망),특(1등            ,10,kg,84200
피망(단고추)(청피망),상(2등            ,10,kg,68000
피망(단고추)(청피망),보통(3            ,10,kg,63250
피망(단고추)(청피망),특(1등            ,10,kg,67966
피망(단고추)(청피망),상(2등            ,10,kg,32000
피망(단고추)(청피망),특(1등            ,5,kg,34000
피망(단고추)(청피망),특(1등            ,10,kg,64923
피망(단고추)(청피망),상(2등            ,10,kg,45000
피망(단고추)(청피망),특(1등            ,10,kg,58000
피망(단고추)(청피망),상(2등            ,10,kg,42000
피망(단고추)(청피망),특(1등            ,10,kg,81071
피망(단고추)(청피망),보통(3            ,10,kg,60000
피망(단고추)(청피망),특(1등            ,10,kg,76095
피망(단고추)(청피망),상(2등            ,10,kg,38000
피망(단고추)(청피망),보통(3            ,10,kg,53000
피망(단고추)(청피망),특(1등            ,10,kg,67000
피망(단고추)(청피망),보통(3            ,10,kg,54000
피망(단고추)(청피망),특(1등            ,10,kg,58472
피망(단고추)(청피망),상(2등            ,10,kg,47000
피망(단고추)(청피망),보통(3            ,10,kg,42000
피망(단고추)(청피망),특(1등            ,10,kg,46000
피망(단고추)(청피망),상(2등            ,10,kg,12000
피망(단고추)(청피망),특(1등            ,10,kg,61875
피망(단고추)(청피망),특(1등            ,10,kg,50667
피망(단고추)(청피망),상(2등            ,10,kg,43000
피망(단고추)(청피망),특(1등            ,10,kg,61818
피망(단고추)(청피망),보통(3            ,10,kg,35727
피망(단고추)(청피망),9등(등            ,10,kg,35000
피망(단고추)(청피망),특(1등            ,10,kg,67810
피망(단고추)(청피망),보통(3            ,10,kg,48000
피망(단고추)(청피망),특(1등            ,5,kg,26500
피망(단고추)(청피망),특(1등            ,10,kg,49129
피망(단고추)(청피망),상(2등            ,10,kg,43000
피망(단고추)(청피망),보통(3            ,10,kg,35000
피망(단고추)(청피망),특(1등            ,10,kg,57000
피망(단고추)(청피망),상(2등            ,10,kg,44000
피망(단고추)(청피망),보통(3            ,10,kg,43000
피망(단고추)(청피망),특(1등            ,10,kg,53686
피망(단고추)(피망(일반)),특(1등            ,10,kg,55000
피망(단고추)(피망(일반)),상(2등            ,10,kg,36500
피망(단고추)(피망(일반)),보통(3            ,10,kg,30000
피망(단고추)(피망(일반)),상(2등            ,10,kg,56000
피망(단고추)(피망(일반)),보통(3            ,10,kg,45500
피망(단고추)(피망(일반)),특(1등            ,10,kg,33000
피망(단고추)(피망(일반)),특(1등            ,10,kg,58944
피망(단고추)(피망(일반)),상(2등            ,10,kg,50000
피망(단고추)(피망(일반)),보통(3            ,10,kg,40000
피망(단고추)(피망(일반)),특(1등            ,10,kg,76636
피망(단고추)(피망(일반)),보통(3            ,10,kg,44286
피망(단고추)(피망(일반)),특(1등            ,10,kg,80000
피망(단고추)(피망(일반)),특(1등            ,10,kg,115000
피망(단고추)(피망(일반)),상(2등            ,10,kg,97000
피망(단고추)(피망(일반)),특(1등            ,9,kg,47500
피망(단고추)(피망(일반)),특(1등            ,10,kg,55455
피망(단고추)(피망(일반)),상(2등            ,10,kg,49125
피망(단고추)(피망(일반)),특(1등            ,10,kg,33000
피망(단고추)(피망(일반)),특(1등            ,10,kg,66000
피망(단고추)(피망(일반)),상(2등            ,10,kg,63333
피망(단고추)(피망(일반)),특(1등            ,10,kg,57000
피망(단고추)(피망(일반)),상(2등            ,10,kg,40500
피망(단고추)(피망(일반)),특(1등            ,10,kg,20000
피망(단고추)(피망(일반)),특(1등            ,10,kg,50333
피망(단고추)(피망(일반)),보통(3            ,10,kg,14000
피망(단고추)(피망(일반)),특(1등            ,10,kg,51368
피망(단고추)(피망(일반)),특(1등            ,10,kg,13000
피망(단고추)(피망(일반)),특(1등            ,10,kg,60000
피망(단고추)(피망(일반)),상(2등            ,10,kg,41000
피망(단고추)(홍피망),특(1등            ,10,kg,23143
피망(단고추)(홍피망),상(2등            ,10,kg,26667
피망(단고추)(홍피망),보통(3            ,10,kg,40000
피망(단고추)(홍피망),특(1등            ,10,kg,24571
피망(단고추)(홍피망),상(2등            ,10,kg,30833
피망(단고추)(홍피망),보통(3            ,10,kg,25000
피망(단고추)(홍피망),특(1등            ,10,kg,27800
피망(단고추)(홍피망),상(2등            ,10,kg,25600
피망(단고추)(홍피망),보통(3            ,10,kg,25500
피망(단고추)(홍피망),특(1등            ,10,kg,28333
피망(단고추)(홍피망),상(2등            ,10,kg,31429
피망(단고추)(홍피망),보통(3            ,10,kg,34750
피망(단고추)(홍피망),특(1등            ,10,kg,26200
피망(단고추)(홍피망),상(2등            ,10,kg,30000
피망(단고추)(홍피망),보통(3            ,10,kg,17500
피망(단고추)(홍피망),특(1등            ,10,kg,48600
피망(단고추)(홍피망),상(2등            ,10,kg,40000
피망(단고추)(홍피망),보통(3            ,10,kg,37778
피망(단고추)(홍피망),특(1등            ,10,kg,38333
피망(단고추)(홍피망),상(2등            ,10,kg,30000
피망(단고추)(홍피망),보통(3            ,10,kg,41143
피망(단고추)(홍피망),특(1등            ,10,kg,45333
피망(단고추)(홍피망),특(1등            ,10,kg,56000
피망(단고추)(홍피망),상(2등            ,10,kg,35000
피망(단고추)(홍피망),보통(3            ,10,kg,51333
피망(단고추)(홍피망),특(1등            ,10,kg,24000
피망(단고추)(홍피망),상(2등            ,10,kg,19667
피망(단고추)(홍피망),보통(3            ,10,kg,33143
피망(단고추)(홍피망),특(1등            ,10,kg,18500
피망(단고추)(홍피망),상(2등            ,10,kg,20000
피망(단고추)(홍피망),보통(3            ,10,kg,26400
피망(단고추)(홍피망),특(1등            ,10,kg,28167
피망(단고추)(홍피망),보통(3            ,10,kg,35500
피망(단고추)(홍피망),특(1등            ,10,kg,22286
피망(단고추)(홍피망),상(2등            ,10,kg,21800
피망(단고추)(홍피망),보통(3            ,10,kg,37000
피망(단고추)(홍피망),특(1등            ,10,kg,30800
피망(단고추)(홍피망),상(2등            ,10,kg,30000
피망(단고추)(홍피망),보통(3            ,10,kg,32600
피망(단고추)(홍피망),특(1등            ,15,kg,50000
피망(단고추)(홍피망),특(1등            ,10,kg,23200
피망(단고추)(홍피망),상(2등            ,10,kg,30000
피망(단고추)(홍피망),보통(3            ,10,kg,29750
피망(단고추)(홍피망),특(1등            ,10,kg,19778
피망(단고추)(홍피망),상(2등            ,10,kg,25000
피망(단고추)(홍피망),보통(3            ,10,kg,22636
피망(단고추)(홍피망),특(1등            ,1,kg,5000
피망(단고추)(홍피망),특(1등            ,10,kg,18667
피망(단고추)(홍피망),보통(3            ,10,kg,39571
피망(단고추)(홍피망),특(1등            ,10,kg,22667
